open,high,low,close,volume,adj_high,adj_low,adj_close,adj_open,adj_volume,split_factor,dividend,symbol,exchange,date
174.86,177.91,173.99,177.59,51698513.0,177.91,173.99,177.59,174.86,51698513.0,1.0,0.0,AMZN,XNAS,2024-08-15T00:00:00+0000
172.11,172.28,168.86,170.1,28843804.0,172.28,168.86,170.1,172.11,28843804.0,1.0,0.0,AMZN,XNAS,2024-08-14T00:00:00+0000
220.57,223.03,219.7,221.72,41888500.0,223.03,219.7,221.72,220.57,41960574.0,1.0,0.0,AAPL,XNAS,2024-08-14T00:00:00+0000
164.21,164.96,159.53,162.03,22515895.0,164.96,159.53,162.03,164.21,22515895.0,1.0,0.0,GOOG,XNAS,2024-08-14T00:00:00+0000
162.4,163.22,157.71,160.37,40591126.0,163.22,157.71,160.37,162.4,40591126.0,1.0,0.0,GOOGL,XNAS,2024-08-14T00:00:00+0000
414.8,417.72,412.45,416.86,18250400.0,417.72,412.4456,416.11,414.8,18266980.0,1.0,0.0,MSFT,XNAS,2024-08-14T00:00:00+0000
410.08,414.95,409.58,414.01,18533284.0,414.95,409.57,414.01,409.59,19414271.0,1.0,0.0,MSFT,XNAS,2024-08-13T00:00:00+0000
167.81,171.04,167.1,170.23,39237915.0,171.04,167.1,170.23,167.81,39237915.0,1.0,0.0,AMZN,XNAS,2024-08-13T00:00:00+0000
163.41,164.73,162.97,164.16,18551690.0,164.73,162.97,164.16,163.41,18551690.0,1.0,0.0,GOOGL,XNAS,2024-08-13T00:00:00+0000
219.01,221.89,219.01,221.27,44095400.0,221.89,219.01,221.27,219.01,44155331.0,1.0,0.0,AAPL,XNAS,2024-08-13T00:00:00+0000
165.185,166.54,164.77,165.93,12717628.0,166.54,164.77,165.93,165.185,12717628.0,1.0,0.0,GOOG,XNAS,2024-08-13T00:00:00+0000
165.995,166.7,163.55,163.95,12434969.0,166.7,163.55,163.95,165.995,12434969.0,1.0,0.0,GOOG,XNAS,2024-08-12T00:00:00+0000
407.06,408.76,404.24,406.81,16739400.0,408.76,404.2434,406.81,407.06,16762883.0,1.0,0.0,MSFT,XNAS,2024-08-12T00:00:00+0000
216.07,219.51,215.6,217.53,37992400.0,219.5099,215.6,217.53,216.07,38028092.0,1.0,0.25,AAPL,XNAS,2024-08-12T00:00:00+0000
168.14,168.55,166.1101,166.8,30072788.0,168.55,166.1101,166.8,168.14,30072788.0,1.0,0.0,AMZN,XNAS,2024-08-12T00:00:00+0000
164.35,164.9,161.84,162.29,15895286.0,164.9,161.84,162.29,164.35,15895286.0,1.0,0.0,GOOGL,XNAS,2024-08-12T00:00:00+0000
160.01,163.79,159.06,163.67,28602285.0,163.79,159.06,163.67,160.01,28602285.0,1.0,0.0,GOOGL,XNAS,2024-08-09T00:00:00+0000
161.645,165.52,160.93,165.39,13549230.0,165.52,160.93,165.39,161.645,13549230.0,1.0,0.0,GOOG,XNAS,2024-08-09T00:00:00+0000
166.4,168.55,165.85,166.94,36401049.0,168.55,165.85,166.94,166.4,36401049.0,1.0,0.0,AMZN,XNAS,2024-08-09T00:00:00+0000
404.03,408.05,402.26,406.02,19018300.0,408.05,402.2624,406.02,404.03,19276666.0,1.0,0.0,MSFT,XNAS,2024-08-09T00:00:00+0000
212.1,216.78,211.97,216.24,42171700.0,216.78,211.97,215.99,212.1,42201646.0,1.0,0.0,AAPL,XNAS,2024-08-09T00:00:00+0000
213.11,214.2,208.83,213.31,44598400.0,214.2,208.83,213.31,213.11,47161149.0,1.0,0.0,AAPL,XNAS,2024-08-08T00:00:00+0000
160.51,163.69,160.21,162.03,25578839.0,163.69,160.21,162.03,160.51,25578839.0,1.0,0.0,GOOGL,XNAS,2024-08-08T00:00:00+0000
402.44,405.86,399.94,402.69,18649900.0,405.86,399.9407,402.69,402.44,20203030.0,1.0,0.0,MSFT,XNAS,2024-08-08T00:00:00+0000
162.344,165.5,162.03,163.84,15733612.0,165.5,162.03,163.84,162.344,15733612.0,1.0,0.0,GOOG,XNAS,2024-08-08T00:00:00+0000
165.165,166.6899,162.55,165.8,44616206.0,166.6899,162.55,165.8,165.165,44616206.0,1.0,0.0,AMZN,XNAS,2024-08-08T00:00:00+0000
166.55,167.58,161.43,162.77,48408240.0,167.58,161.43,162.77,166.55,48408240.0,1.0,0.0,AMZN,XNAS,2024-08-07T00:00:00+0000
206.9,213.64,206.39,209.82,63402300.0,213.64,206.39,209.82,206.9,63516417.0,1.0,0.0,AAPL,XNAS,2024-08-07T00:00:00+0000
163.24,164.79,160.24,160.75,19315014.0,164.79,160.24,160.75,163.24,19334246.0,1.0,0.0,GOOG,XNAS,2024-08-07T00:00:00+0000
161.25,162.98,158.47,158.94,25138573.0,162.98,158.47,158.94,161.25,25138573.0,1.0,0.0,GOOGL,XNAS,2024-08-07T00:00:00+0000
408.635,410.05,397.47,398.43,20244294.0,410.08,397.47,398.43,408.635,20650906.0,1.0,0.0,MSFT,XNAS,2024-08-07T00:00:00+0000
400.235,405.67,398.505,399.61,24826640.0,405.67,398.5,399.61,400.0,24946525.0,1.0,0.0,MSFT,XNAS,2024-08-06T00:00:00+0000
161.71,165.08,158.5404,161.93,59950830.0,165.08,158.5404,161.93,161.71,59950830.0,1.0,0.0,AMZN,XNAS,2024-08-06T00:00:00+0000
159.33,160.57,156.41,158.29,49004561.0,160.57,156.41,158.29,159.33,49004561.0,1.0,0.0,GOOGL,XNAS,2024-08-06T00:00:00+0000
205.39,209.98,201.07,207.23,69353188.0,209.99,201.07,207.23,205.3,69660488.0,1.0,0.0,AAPL,XNAS,2024-08-06T00:00:00+0000
160.945,162.35,158.13,160.54,36131403.0,162.35,158.13,160.54,160.945,36146541.0,1.0,0.0,GOOG,XNAS,2024-08-06T00:00:00+0000
157.37,165.94,156.6,160.64,34892954.0,165.94,156.6,160.64,157.37,34907815.0,1.0,0.0,GOOG,XNAS,2024-08-05T00:00:00+0000
389.17,401.04,385.58,395.15,40652000.0,401.04,385.58,395.15,389.17,40709238.0,1.0,0.0,MSFT,XNAS,2024-08-05T00:00:00+0000
199.14,213.47,196.21,209.27,117397952.0,213.5,196.0,209.27,199.09,119548589.0,1.0,0.0,AAPL,XNAS,2024-08-05T00:00:00+0000
154.21,162.96,151.61,161.02,83149437.0,162.96,151.61,161.02,154.21,83149437.0,1.0,0.0,AMZN,XNAS,2024-08-05T00:00:00+0000
155.5,164.43,154.93,159.25,53630673.0,164.43,154.93,159.25,155.5,53630673.0,1.0,0.0,GOOGL,XNAS,2024-08-05T00:00:00+0000
166.44,168.51,164.67,166.66,29130102.0,168.51,164.67,166.66,166.44,29130102.0,1.0,0.0,GOOGL,XNAS,2024-08-02T00:00:00+0000
168.19,170.21,166.39,168.4,800236.0,170.21,166.39,168.4,168.19,18907773.0,1.0,0.0,GOOG,XNAS,2024-08-02T00:00:00+0000
166.75,168.77,160.55,167.9,141448365.0,168.77,160.55,167.9,166.75,141448365.0,1.0,0.0,AMZN,XNAS,2024-08-02T00:00:00+0000
412.49,415.0,404.34,408.49,29399700.0,415.0,404.34,408.49,412.49,29437900.0,1.0,0.0,MSFT,XNAS,2024-08-02T00:00:00+0000
219.15,225.6,217.71,219.86,98480100.0,225.6,217.71,219.86,219.15,105568560.0,1.0,0.0,AAPL,XNAS,2024-08-02T00:00:00+0000
224.37,224.48,217.02,218.36,61877900.0,224.48,217.02,218.36,224.37,62500996.0,1.0,0.0,AAPL,XNAS,2024-08-01T00:00:00+0000
170.25,174.05,168.88,170.76,24528498.0,174.05,168.88,170.76,170.25,24531392.0,1.0,0.0,GOOGL,XNAS,2024-08-01T00:00:00+0000
420.79,427.46,413.09,417.11,30229100.0,427.46,413.0901,417.11,420.785,30296400.0,1.0,0.0,MSFT,XNAS,2024-08-01T00:00:00+0000
171.98,175.68,170.51,172.45,17177833.0,175.68,170.51,172.45,171.98,17177833.0,1.0,0.0,GOOG,XNAS,2024-08-01T00:00:00+0000
189.285,190.6,181.87,184.07,70435635.0,190.6,181.87,184.07,189.285,70435635.0,1.0,0.0,AMZN,XNAS,2024-08-01T00:00:00+0000
185.05,187.94,184.46,186.98,41667326.0,187.94,184.46,186.98,185.05,41667326.0,1.0,0.0,AMZN,XNAS,2024-07-31T00:00:00+0000
221.44,223.82,220.63,222.08,49901700.0,223.82,220.63,222.08,221.44,50036262.0,1.0,0.0,AAPL,XNAS,2024-07-31T00:00:00+0000
174.92,175.91,171.72,173.15,15650154.0,175.91,171.72,173.15,174.92,15650154.0,1.0,0.0,GOOG,XNAS,2024-07-31T00:00:00+0000
173.24,174.245,170.01,171.54,25721653.0,174.245,170.01,171.54,173.24,25729090.0,1.0,0.0,GOOGL,XNAS,2024-07-31T00:00:00+0000
420.5,421.78,412.21,418.35,42806400.0,421.775,412.21,418.35,420.495,42891366.0,1.0,0.0,MSFT,XNAS,2024-07-31T00:00:00+0000
427.72,429.05,417.36,422.92,31694300.0,429.05,417.36,422.92,427.72,32687578.0,1.0,0.0,MSFT,XNAS,2024-07-30T00:00:00+0000
184.72,185.86,179.38,181.71,39508574.0,185.86,179.38,181.71,184.72,39508574.0,1.0,0.0,AMZN,XNAS,2024-07-30T00:00:00+0000
170.24,171.2299,168.44,170.29,18951433.0,171.2299,168.44,170.29,170.24,18959686.0,1.0,0.0,GOOGL,XNAS,2024-07-30T00:00:00+0000
219.19,220.33,216.12,218.8,41518300.0,220.325,216.12,218.8,219.19,41643840.0,1.0,0.0,AAPL,XNAS,2024-07-30T00:00:00+0000
171.83,172.95,170.12,171.86,13681418.0,172.95,170.12,171.86,171.83,13681418.0,1.0,0.0,GOOG,XNAS,2024-07-30T00:00:00+0000
170.5,172.16,169.72,171.13,13768931.0,172.16,169.72,171.13,170.5,13768931.0,1.0,0.0,GOOG,XNAS,2024-07-29T00:00:00+0000
431.58,432.15,424.7,426.73,15021300.0,432.15,424.7042,426.73,431.58,15125836.0,1.0,0.0,MSFT,XNAS,2024-07-29T00:00:00+0000
216.96,219.3,215.75,218.24,36261400.0,219.3,215.75,218.24,216.96,36311778.0,1.0,0.0,AAPL,XNAS,2024-07-29T00:00:00+0000
183.84,184.75,182.38,183.2,33270123.0,184.75,182.38,183.2,183.84,33270123.0,1.0,0.0,AMZN,XNAS,2024-07-29T00:00:00+0000
168.83,170.43,167.99,169.53,20283483.0,170.43,167.99,169.53,168.83,20293822.0,1.0,0.0,GOOGL,XNAS,2024-07-29T00:00:00+0000
167.15,168.09,164.06,167.0,41336886.0,168.09,164.06,167.0,167.15,41336886.0,1.0,0.0,GOOGL,XNAS,2024-07-26T00:00:00+0000
168.77,169.84,165.865,168.68,25150116.0,169.84,165.865,168.68,168.77,25150116.0,1.0,0.0,GOOG,XNAS,2024-07-26T00:00:00+0000
180.39,183.19,180.24,182.5,29505964.0,183.19,180.24,182.5,180.39,29505964.0,1.0,0.0,AMZN,XNAS,2024-07-26T00:00:00+0000
418.2,428.92,417.27,425.27,23566500.0,428.915,417.27,425.27,418.2,23583839.0,1.0,0.0,MSFT,XNAS,2024-07-26T00:00:00+0000
218.7,219.49,216.01,217.96,41580100.0,219.49,216.01,217.96,218.7,41601345.0,1.0,0.0,AAPL,XNAS,2024-07-26T00:00:00+0000
218.93,220.85,214.62,217.49,51328200.0,220.85,214.62,217.49,218.93,51391199.0,1.0,0.0,AAPL,XNAS,2024-07-25T00:00:00+0000
172.52,173.42,167.19,167.28,44851969.0,173.42,167.19,167.28,172.52,44851973.0,1.0,0.0,GOOGL,XNAS,2024-07-25T00:00:00+0000
428.8,429.8,417.51,418.4,29904800.0,429.8,417.51,418.4,428.8,29943795.0,1.0,0.0,MSFT,XNAS,2024-07-25T00:00:00+0000
174.25,175.2,169.05,169.16,28967880.0,175.2,169.05,169.16,174.25,28967880.0,1.0,0.0,GOOG,XNAS,2024-07-25T00:00:00+0000
182.91,183.8958,176.8,179.85,44464163.0,183.8958,176.8,179.85,182.91,44464163.0,1.0,0.0,AMZN,XNAS,2024-07-25T00:00:00+0000
183.2,185.45,180.41,180.83,41532360.0,185.45,180.41,180.83,183.2,41532360.0,1.0,0.0,AMZN,XNAS,2024-07-24T00:00:00+0000
224.0,224.8,217.13,218.54,61630300.0,224.8,217.13,218.54,224.0,61777576.0,1.0,0.0,AAPL,XNAS,2024-07-24T00:00:00+0000
175.39,177.95,173.57,174.37,30213071.0,177.95,173.57,174.37,175.39,31250683.0,1.0,0.0,GOOG,XNAS,2024-07-24T00:00:00+0000
173.6,176.19,171.82,172.63,49574421.0,176.19,171.82,172.63,173.6,49585203.0,1.0,0.0,GOOGL,XNAS,2024-07-24T00:00:00+0000
440.45,441.48,427.59,428.9,26761700.0,441.48,427.585,428.9,440.45,26805800.0,1.0,0.0,MSFT,XNAS,2024-07-24T00:00:00+0000
443.9,448.39,443.1,444.85,13075000.0,448.39,443.1,444.85,443.895,13107050.0,1.0,0.0,MSFT,XNAS,2024-07-23T00:00:00+0000
184.1,189.39,183.56,186.41,47537670.0,189.39,183.56,186.41,184.1,47537670.0,1.0,0.0,AMZN,XNAS,2024-07-23T00:00:00+0000
182.05,183.61,181.54,181.79,36321790.0,183.61,181.54,181.79,182.05,36352714.0,1.0,0.0,GOOGL,XNAS,2024-07-23T00:00:00+0000
224.37,226.94,222.68,225.01,39855700.0,226.94,222.68,225.01,224.365,39960260.0,1.0,0.0,AAPL,XNAS,2024-07-23T00:00:00+0000
183.84,185.22,183.33,183.6,23772602.0,185.22,183.33,183.6,183.84,23772602.0,1.0,0.0,GOOG,XNAS,2024-07-23T00:00:00+0000
182.35,184.3,181.9,183.35,16303896.0,184.3,181.9,183.35,182.35,16303896.0,1.0,0.0,GOOG,XNAS,2024-07-22T00:00:00+0000
441.79,444.6,438.91,442.94,15784700.0,444.6,438.9125,442.94,441.79,15808755.0,1.0,0.0,MSFT,XNAS,2024-07-22T00:00:00+0000
227.01,227.78,223.09,223.96,48156700.0,227.78,223.09,223.96,227.01,48201835.0,1.0,0.0,AAPL,XNAS,2024-07-22T00:00:00+0000
185.0,185.06,182.48,182.55,39931923.0,185.06,182.48,182.55,185.0,39931923.0,1.0,0.0,AMZN,XNAS,2024-07-22T00:00:00+0000
180.59,182.7,180.23,181.67,24096721.0,182.7,180.23,181.67,180.59,24100345.0,1.0,0.0,GOOGL,XNAS,2024-07-22T00:00:00+0000
178.88,180.29,177.13,177.66,18881885.0,180.29,177.13,177.66,178.88,18881885.0,1.0,0.0,GOOGL,XNAS,2024-07-19T00:00:00+0000
180.37,181.97,178.86,179.39,14485899.0,181.97,178.86,179.39,180.37,14485899.0,1.0,0.0,GOOG,XNAS,2024-07-19T00:00:00+0000
181.14,184.93,180.11,183.13,43081829.0,184.93,180.11,183.13,181.14,43081829.0,1.0,0.0,AMZN,XNAS,2024-07-19T00:00:00+0000
433.1,441.14,432.0,437.11,20862400.0,441.14,432.0,437.11,433.1,20940417.0,1.0,0.0,MSFT,XNAS,2024-07-19T00:00:00+0000
224.82,226.8,223.28,224.31,48992100.0,226.8,223.275,224.31,224.82,49151453.0,1.0,0.0,AAPL,XNAS,2024-07-19T00:00:00+0000
230.28,230.44,222.27,224.18,65964400.0,230.44,222.27,224.18,230.28,66034585.0,1.0,0.0,AAPL,XNAS,2024-07-18T00:00:00+0000
181.93,182.5,176.47,177.69,25315727.0,182.5,176.47,177.69,181.93,25315727.0,1.0,0.0,GOOGL,XNAS,2024-07-18T00:00:00+0000
444.34,444.65,434.4,440.37,20724014.0,444.65,434.4,440.37,444.34,20794822.0,1.0,0.0,MSFT,XNAS,2024-07-18T00:00:00+0000
183.54,184.05,178.21,179.22,17876778.0,184.05,178.21,179.22,183.54,17877197.0,1.0,0.0,GOOG,XNAS,2024-07-18T00:00:00+0000
189.59,189.68,181.448,183.75,50994403.0,189.68,181.448,183.75,189.59,51043626.0,1.0,0.0,AMZN,XNAS,2024-07-18T00:00:00+0000
191.35,191.58,185.99,187.93,48035182.0,191.58,185.99,187.93,191.35,48076139.0,1.0,0.0,AMZN,XNAS,2024-07-17T00:00:00+0000
229.45,231.46,226.64,228.88,57281800.0,231.4599,226.64,228.88,229.45,57345884.0,1.0,0.0,AAPL,XNAS,2024-07-17T00:00:00+0000
184.68,185.23,181.62,182.62,17376045.0,185.23,181.62,182.62,184.68,17376563.0,1.0,0.0,GOOG,XNAS,2024-07-17T00:00:00+0000
182.965,183.55,179.9,181.02,20732934.0,183.55,179.9,181.02,182.965,20734071.0,1.0,0.0,GOOGL,XNAS,2024-07-17T00:00:00+0000
442.43,444.85,439.18,443.52,21741478.0,444.85,439.18,443.52,442.59,21754021.0,1.0,0.0,MSFT,XNAS,2024-07-17T00:00:00+0000
454.22,454.3,446.66,449.52,17038389.0,454.3,446.66,449.52,454.22,17175679.0,1.0,0.0,MSFT,XNAS,2024-07-16T00:00:00+0000
195.59,196.62,192.24,193.02,33977680.0,196.62,192.24,193.02,195.59,33994714.0,1.0,0.0,AMZN,XNAS,2024-07-16T00:00:00+0000
187.36,188.68,183.3736,183.92,18290722.0,188.68,183.3736,183.92,187.36,18290722.0,1.0,0.0,GOOGL,XNAS,2024-07-16T00:00:00+0000
235.0,236.27,232.33,234.82,43176800.0,236.27,232.33,234.82,235.0,43234278.0,1.0,0.0,AAPL,XNAS,2024-07-16T00:00:00+0000
188.96,190.34,185.12,185.5,12759547.0,190.34,185.12,185.5,188.96,12760102.0,1.0,0.0,GOOG,XNAS,2024-07-16T00:00:00+0000
186.49,189.9,186.49,188.19,12185596.0,189.9,186.49,188.19,186.49,12186015.0,1.0,0.0,GOOG,XNAS,2024-07-15T00:00:00+0000
453.42,457.26,451.43,453.96,13621481.0,457.26,451.43,453.96,453.3,14429447.0,1.0,0.0,MSFT,XNAS,2024-07-15T00:00:00+0000
236.532,237.23,233.09,234.4,58409071.0,237.23,233.09,234.4,236.48,62631252.0,1.0,0.0,AAPL,XNAS,2024-07-15T00:00:00+0000
194.56,196.19,190.83,192.72,40601437.0,196.19,190.83,192.72,194.56,40683227.0,1.0,0.0,AMZN,XNAS,2024-07-15T00:00:00+0000
184.92,188.24,184.92,186.53,16474043.0,188.24,184.92,186.53,184.92,16474043.0,1.0,0.0,GOOGL,XNAS,2024-07-15T00:00:00+0000
185.08,187.11,184.49,185.07,22898410.0,187.11,184.49,185.07,185.08,22898406.0,1.0,0.0,GOOGL,XNAS,2024-07-12T00:00:00+0000
186.92,188.69,186.14,186.78,14449113.0,188.69,186.14,186.78,186.92,14449113.0,1.0,0.0,GOOG,XNAS,2024-07-12T00:00:00+0000
194.8,196.47,193.8301,194.49,30598529.0,196.47,193.8301,194.49,194.8,30598525.0,1.0,0.0,AMZN,XNAS,2024-07-12T00:00:00+0000
454.33,456.36,450.65,453.55,16311300.0,456.36,450.645,453.55,454.325,16324274.0,1.0,0.0,MSFT,XNAS,2024-07-12T00:00:00+0000
228.92,232.64,228.68,230.54,53008200.0,232.64,228.68,230.54,228.92,53046527.0,1.0,0.0,AAPL,XNAS,2024-07-12T00:00:00+0000
231.39,232.39,225.77,227.57,64516900.0,232.39,225.77,227.57,231.39,64710617.0,1.0,0.0,AAPL,XNAS,2024-07-11T00:00:00+0000
189.845,190.86,185.08,185.57,25625784.0,190.86,185.08,185.57,189.845,25625784.0,1.0,0.0,GOOGL,XNAS,2024-07-11T00:00:00+0000
462.73,464.78,451.55,454.7,22835138.0,464.78,451.55,454.7,462.98,23111175.0,1.0,0.0,MSFT,XNAS,2024-07-11T00:00:00+0000
191.34,192.41,186.82,187.3,16446259.0,192.41,186.82,187.3,191.34,16451981.0,1.0,0.0,GOOG,XNAS,2024-07-11T00:00:00+0000
200.09,200.2699,192.86,195.05,44530503.0,200.2699,192.86,195.05,200.09,44565041.0,1.0,0.0,AMZN,XNAS,2024-07-11T00:00:00+0000
199.995,200.11,197.69,199.79,32859240.0,200.11,197.69,199.79,199.995,32883753.0,1.0,0.0,AMZN,XNAS,2024-07-10T00:00:00+0000
229.3,233.08,229.25,232.98,62557700.0,233.08,229.25,232.98,229.3,62627687.0,1.0,0.0,AAPL,XNAS,2024-07-10T00:00:00+0000
190.75,193.31,190.62,192.66,12052550.0,193.31,190.62,192.66,190.75,12052906.0,1.0,0.0,GOOG,XNAS,2024-07-10T00:00:00+0000
189.15,191.75,189.03,191.18,15952454.0,191.75,189.03,191.18,189.15,15952454.0,1.0,0.0,GOOGL,XNAS,2024-07-10T00:00:00+0000
461.22,466.46,458.9,466.25,17757563.0,466.46,458.855,466.25,461.22,18196100.0,1.0,0.0,MSFT,XNAS,2024-07-10T00:00:00+0000
467.0,467.33,458.0,459.54,17139768.0,467.33,458.0,459.54,467.0,17228507.0,1.0,0.0,MSFT,XNAS,2024-07-09T00:00:00+0000
199.4,200.57,199.045,199.34,32737700.0,200.57,199.045,199.34,199.4,32756736.0,1.0,0.0,AMZN,XNAS,2024-07-09T00:00:00+0000
190.31,191.36,188.72,188.98,15141312.0,191.36,188.72,188.98,190.31,15141312.0,1.0,0.0,GOOGL,XNAS,2024-07-09T00:00:00+0000
227.93,229.4,226.37,228.68,48076100.0,229.4,226.3721,228.68,227.93,48169822.0,1.0,0.0,AAPL,XNAS,2024-07-09T00:00:00+0000
191.75,192.86,190.23,190.44,10224509.0,192.86,190.23,190.44,191.75,10224925.0,1.0,0.0,GOOG,XNAS,2024-07-09T00:00:00+0000
191.365,191.6791,189.32,190.48,12097611.0,191.6791,189.32,190.48,191.365,12097611.0,1.0,0.0,GOOG,XNAS,2024-07-08T00:00:00+0000
466.55,467.7,464.46,466.24,12764501.0,467.7,464.46,466.24,466.55,12962321.0,1.0,0.0,MSFT,XNAS,2024-07-08T00:00:00+0000
227.09,227.85,223.25,227.82,58979000.0,227.85,223.25,227.82,227.09,59085861.0,1.0,0.0,AAPL,XNAS,2024-07-08T00:00:00+0000
200.04,201.2,197.96,199.29,34716917.0,201.2,197.96,199.29,200.04,34767261.0,1.0,0.0,AMZN,XNAS,2024-07-08T00:00:00+0000
189.895,190.17,187.78,189.03,21035886.0,190.17,187.78,189.03,189.895,21035886.0,1.0,0.0,GOOGL,XNAS,2024-07-08T00:00:00+0000
185.855,190.86,185.8,190.6,20967449.0,190.86,185.8,190.6,185.855,20967450.0,1.0,0.0,GOOGL,XNAS,2024-07-05T00:00:00+0000
187.32,192.26,187.32,191.96,14303361.0,192.26,187.32,191.96,187.32,14303361.0,1.0,0.0,GOOG,XNAS,2024-07-05T00:00:00+0000
198.65,200.55,198.17,200.0,39858887.0,200.55,198.17,200.0,198.65,39858885.0,1.0,0.0,AMZN,XNAS,2024-07-05T00:00:00+0000
459.61,468.35,458.97,467.56,15980200.0,468.35,458.965,467.56,459.61,16000290.0,1.0,0.0,MSFT,XNAS,2024-07-05T00:00:00+0000
221.65,226.45,221.65,226.34,60330900.0,226.45,221.65,226.34,221.65,60412408.0,1.0,0.0,AAPL,XNAS,2024-07-05T00:00:00+0000
220.0,221.55,219.03,221.55,37369801.0,221.55,219.03,221.55,220.0,37369801.0,1.0,0.0,AAPL,XNAS,2024-07-03T00:00:00+0000
184.85,186.09,184.0,185.82,10242126.0,186.09,184.0,185.82,184.85,10242126.0,1.0,0.0,GOOGL,XNAS,2024-07-03T00:00:00+0000
458.19,461.02,457.88,460.77,9932830.0,461.02,457.88,460.77,458.19,9932830.0,1.0,0.0,MSFT,XNAS,2024-07-03T00:00:00+0000
186.3,187.62,185.385,187.39,7409106.0,187.62,185.385,187.39,186.3,7409106.0,1.0,0.0,GOOG,XNAS,2024-07-03T00:00:00+0000
199.94,200.029,196.7601,197.59,31597926.0,200.029,196.7601,197.59,199.94,31597926.0,1.0,0.0,AMZN,XNAS,2024-07-03T00:00:00+0000
197.28,200.43,195.93,200.0,45578306.0,200.43,195.93,200.0,197.28,45600013.0,1.0,0.0,AMZN,XNAS,2024-07-02T00:00:00+0000
216.15,220.38,215.1,220.27,56716509.0,220.38,215.1,220.27,216.15,58046178.0,1.0,0.0,AAPL,XNAS,2024-07-02T00:00:00+0000
183.47,186.95,183.06,186.61,12555545.0,186.95,183.06,186.61,183.47,12555545.0,1.0,0.0,GOOG,XNAS,2024-07-02T00:00:00+0000
182.05,185.57,181.56,185.24,17372485.0,185.57,181.56,185.24,182.05,17372485.0,1.0,0.0,GOOGL,XNAS,2024-07-02T00:00:00+0000
453.1375,459.59,453.113,459.28,13896759.0,459.59,453.113,459.28,453.2,13979779.0,1.0,0.0,MSFT,XNAS,2024-07-02T00:00:00+0000
448.61,457.37,445.66,456.73,17545940.0,457.37,445.66,456.73,448.66,17662818.0,1.0,0.0,MSFT,XNAS,2024-07-01T00:00:00+0000
193.49,198.2957,192.82,197.2,41150093.0,198.2957,192.82,197.2,193.49,41192011.0,1.0,0.0,AMZN,XNAS,2024-07-01T00:00:00+0000
183.03,183.88,181.3,182.99,16006128.0,183.88,181.3,182.99,183.03,16006128.0,1.0,0.0,GOOGL,XNAS,2024-07-01T00:00:00+0000
212.13,217.51,211.92,216.75,59923038.0,217.51,211.92,216.75,212.09,60402929.0,1.0,0.0,AAPL,XNAS,2024-07-01T00:00:00+0000
184.48,185.34,182.73,184.49,11813799.0,185.34,182.73,184.49,184.48,11815862.0,1.0,0.0,GOOG,XNAS,2024-07-01T00:00:00+0000
185.72,186.58,183.325,183.42,23032362.0,186.58,183.325,183.42,185.72,23032362.0,1.0,0.0,GOOG,XNAS,2024-06-28T00:00:00+0000
453.07,455.38,446.41,446.95,28333300.0,455.38,446.41,446.95,453.07,28362271.0,1.0,0.0,MSFT,XNAS,2024-06-28T00:00:00+0000
215.77,216.07,210.3,210.62,82475600.0,216.07,210.3,210.62,215.77,82542718.0,1.0,0.0,AAPL,XNAS,2024-06-28T00:00:00+0000
197.73,198.85,192.5,193.25,76930195.0,198.85,192.5,193.25,197.73,76930192.0,1.0,0.0,AMZN,XNAS,2024-06-28T00:00:00+0000
184.32,185.13,181.96,182.15,29156641.0,185.13,181.96,182.15,184.32,29156644.0,1.0,0.0,GOOGL,XNAS,2024-06-28T00:00:00+0000
184.18,186.05,184.02,185.41,18847341.0,186.05,184.02,185.41,184.18,18848884.0,1.0,0.0,GOOGL,XNAS,2024-06-27T00:00:00+0000
185.645,187.5,185.45,186.86,13019536.0,187.5,185.45,186.86,185.645,13025656.0,1.0,0.0,GOOG,XNAS,2024-06-27T00:00:00+0000
195.005,199.84,194.2,197.85,74345808.0,199.84,194.2,197.85,195.005,74397491.0,1.0,0.0,AMZN,XNAS,2024-06-27T00:00:00+0000
452.15,456.16,451.77,452.85,14312876.0,456.17,451.77,452.85,452.175,14806324.0,1.0,0.0,MSFT,XNAS,2024-06-27T00:00:00+0000
214.63,215.7395,212.35,214.1,49566822.0,215.7395,212.35,214.1,214.69,49772707.0,1.0,0.0,AAPL,XNAS,2024-06-27T00:00:00+0000
211.5,214.86,210.64,213.25,64292900.0,214.86,210.64,213.25,211.5,66213186.0,1.0,0.0,AAPL,XNAS,2024-06-26T00:00:00+0000
182.63,184.51,182.48,183.88,19835448.0,184.51,182.48,183.88,182.63,19838972.0,1.0,0.0,GOOGL,XNAS,2024-06-26T00:00:00+0000
448.995,453.5885,448.19,452.16,15585437.0,453.6,448.19,452.16,449.0,16507030.0,1.0,0.0,MSFT,XNAS,2024-06-26T00:00:00+0000
184.2,185.93,183.99,185.37,13371372.0,185.93,183.99,185.37,184.2,13375715.0,1.0,0.0,GOOG,XNAS,2024-06-26T00:00:00+0000
186.92,194.8,186.26,193.61,65039165.0,194.8,186.26,193.61,186.92,65103893.0,1.0,0.0,AMZN,XNAS,2024-06-26T00:00:00+0000
186.81,188.84,185.42,186.34,45898480.0,188.84,185.42,186.34,186.81,45898475.0,1.0,0.0,AMZN,XNAS,2024-06-25T00:00:00+0000
